,Injection name,Compound name,Injection time,Peak mass,Error to closest theory mass (ppm),Closest theory mass,Ligand count,Relative labelling
0,9_LON-WEI-adc59df6-47,LON-WEI-adc59df6-47,7.72,33709.43954509976,2569.9697230206093,33796.295000000035,0,0.0
1,9_LON-WEI-adc59df6-47,LON-WEI-adc59df6-47,7.72,33795.99887685064,8.762000373038436,33796.295000000035,0,0.0
2,9_LON-WEI-adc59df6-47,LON-WEI-adc59df6-47,7.72,33816.47181104641,597.0125141343001,33796.295000000035,0,0.0
3,9_LON-WEI-adc59df6-47,LON-WEI-adc59df6-47,7.72,33826.048983464105,880.391873253271,33796.295000000035,0,0.0
4,9_LON-WEI-adc59df6-47,LON-WEI-adc59df6-47,7.72,34062.64344701742,5640.3941685485615,34255.86000000004,1,0.0
5,9_LON-WEI-adc59df6-47,LON-WEI-adc59df6-47,7.72,34255.91069724348,1.4799582741472253,34255.86000000004,1,35.291654593788344
6,9_LON-WEI-adc59df6-47,LON-WEI-adc59df6-47,64.72,33677.16737532001,3524.8723175136824,33796.295000000035,0,0.0
7,9_LON-WEI-adc59df6-47,LON-WEI-adc59df6-47,64.72,33793.64908988643,78.28994609042428,33796.295000000035,0,0.0
8,9_LON-WEI-adc59df6-47,LON-WEI-adc59df6-47,64.72,33829.103120650296,970.7608674341694,33796.295000000035,0,0.0
9,9_LON-WEI-adc59df6-47,LON-WEI-adc59df6-47,64.72,33847.879724796934,1526.3426004803036,33796.295000000035,0,0.0
10,9_LON-WEI-adc59df6-47,LON-WEI-adc59df6-47,64.72,34115.952316248666,4084.1970906983825,34255.86000000004,1,0.0
11,9_LON-WEI-adc59df6-47,LON-WEI-adc59df6-47,64.72,34216.929888008875,1136.4511645937803,34255.86000000004,1,0.0
12,9_LON-WEI-adc59df6-47,LON-WEI-adc59df6-47,64.72,34239.664140299705,472.7909239567246,34255.86000000004,1,0.0
13,9_LON-WEI-adc59df6-47,LON-WEI-adc59df6-47,64.72,34255.89431109377,1.0016123878354803,34255.86000000004,1,91.11081236357796
14,9_LON-WEI-adc59df6-47,LON-WEI-adc59df6-47,64.72,34275.86097201829,583.8700887453919,34255.86000000004,1,0.0
15,9_LON-WEI-adc59df6-47,LON-WEI-adc59df6-47,64.72,34300.48376431685,1302.6607510893982,34255.86000000004,1,0.0
16,9_LON-WEI-adc59df6-47,LON-WEI-adc59df6-47,64.72,34321.53739527845,1917.260149895908,34255.86000000004,1,0.0
17,9_LON-WEI-adc59df6-47,LON-WEI-adc59df6-47,184.74,33793.041628255305,96.26415394733408,33796.295000000035,0,0.0
18,9_LON-WEI-adc59df6-47,LON-WEI-adc59df6-47,184.74,33807.678264221526,336.8198857741982,33796.295000000035,0,0.0
19,9_LON-WEI-adc59df6-47,LON-WEI-adc59df6-47,184.74,33829.480580832744,981.9295527130729,33796.295000000035,0,0.0
20,9_LON-WEI-adc59df6-47,LON-WEI-adc59df6-47,184.74,34217.814329079156,1110.6324850954275,34255.86000000004,1,0.0
21,9_LON-WEI-adc59df6-47,LON-WEI-adc59df6-47,184.74,34236.81929170852,555.8379877638147,34255.86000000004,1,0.0
22,9_LON-WEI-adc59df6-47,LON-WEI-adc59df6-47,184.74,34255.91889968813,1.7194047409875313,34255.86000000004,1,94.20780425511862
23,9_LON-WEI-adc59df6-47,LON-WEI-adc59df6-47,184.74,34275.862542482355,583.9159338670208,34255.86000000004,1,0.0
24,9_LON-WEI-adc59df6-47,LON-WEI-adc59df6-47,184.74,34297.55079645073,1217.041301858716,34255.86000000004,1,0.0
25,9_LON-WEI-adc59df6-47,LON-WEI-adc59df6-47,184.74,34311.8254284915,1633.7475833759518,34255.86000000004,1,0.0
26,9_LON-WEI-adc59df6-47,LON-WEI-adc59df6-47,184.74,34361.80446308678,3092.7398432485325,34255.86000000004,1,0.0
27,9_LON-WEI-adc59df6-47,LON-WEI-adc59df6-47,184.74,34491.60641603613,6447.237329340036,34715.42500000003,2,0.0
28,9_LON-WEI-adc59df6-47,LON-WEI-adc59df6-47,184.74,34666.04977721978,1422.2848425520995,34715.42500000003,2,0.0
29,9_LON-WEI-adc59df6-47,LON-WEI-adc59df6-47,184.74,34846.53662391478,3776.7541061284683,34715.42500000003,2,0.0
