,Injection name,Compound name,Injection time,Peak mass,Error to closest theory mass (ppm),Closest theory mass,Ligand count,Relative labelling
0,15_MED-COV-4280ac29-13,MED-COV-4280ac29-13,11.27,33796.197128406995,2.8959266996456017,33796.295000000035,0,0.0
1,15_MED-COV-4280ac29-13,MED-COV-4280ac29-13,11.27,33817.78210309646,635.7828009380236,33796.295000000035,0,0.0
2,15_MED-COV-4280ac29-13,MED-COV-4280ac29-13,11.27,34062.540943294516,44.88836956707665,34061.01200000003,1,2.2403836584864902
3,15_MED-COV-4280ac29-13,MED-COV-4280ac29-13,11.27,34210.66096914629,3352.238516296285,34325.729000000036,2,0.0
4,15_MED-COV-4280ac29-13,MED-COV-4280ac29-13,68.26,33796.27245034325,0.6672227469699006,33796.295000000035,0,0.0
5,15_MED-COV-4280ac29-13,MED-COV-4280ac29-13,68.26,33818.064885954715,644.1500748729972,33796.295000000035,0,0.0
6,15_MED-COV-4280ac29-13,MED-COV-4280ac29-13,68.26,33829.239193016096,974.7871184122697,33796.295000000035,0,0.0
7,15_MED-COV-4280ac29-13,MED-COV-4280ac29-13,68.26,34209.74510601799,3378.9200509637344,34325.729000000036,2,0.0
8,15_MED-COV-4280ac29-13,MED-COV-4280ac29-13,188.27,33785.6955842532,313.62656015511794,33796.295000000035,0,0.0
9,15_MED-COV-4280ac29-13,MED-COV-4280ac29-13,188.27,33796.09095797503,6.0374080947345625,33796.295000000035,0,0.0
10,15_MED-COV-4280ac29-13,MED-COV-4280ac29-13,188.27,33804.167162531274,232.92974958465558,33796.295000000035,0,0.0
11,15_MED-COV-4280ac29-13,MED-COV-4280ac29-13,188.27,33823.39770568346,801.9431030362406,33796.295000000035,0,0.0
12,15_MED-COV-4280ac29-13,MED-COV-4280ac29-13,188.27,33830.967183635745,1025.9167058315138,33796.295000000035,0,0.0
13,15_MED-COV-4280ac29-13,MED-COV-4280ac29-13,188.27,34209.07751591962,3398.36873036012,34325.729000000036,2,0.0
