,Injection name,Compound name,Injection time,Peak mass,Error to closest theory mass (ppm),Closest theory mass,Ligand count,Relative labelling
0,6_AAR-POS-d2a4d1df-35,AAR-POS-d2a4d1df-35,5.83,33795.872385778355,12.504750052613623,33796.295000000035,0,0.0
1,6_AAR-POS-d2a4d1df-35,AAR-POS-d2a4d1df-35,5.83,33828.611561280406,956.2160964795506,33796.295000000035,0,0.0
2,6_AAR-POS-d2a4d1df-35,AAR-POS-d2a4d1df-35,5.83,34046.59242052019,7406.06094603427,33796.295000000035,0,0.0
3,6_AAR-POS-d2a4d1df-35,AAR-POS-d2a4d1df-35,5.83,34067.21825050887,8016.359500614975,33796.295000000035,0,0.0
4,6_AAR-POS-d2a4d1df-35,AAR-POS-d2a4d1df-35,5.83,34087.08025034412,8604.057052528622,33796.295000000035,0,0.0
5,6_AAR-POS-d2a4d1df-35,AAR-POS-d2a4d1df-35,5.83,34459.58076097607,19625.99039261645,33796.295000000035,0,0.0
6,6_AAR-POS-d2a4d1df-35,AAR-POS-d2a4d1df-35,62.83,33828.40903307435,950.2234808376071,33796.295000000035,0,0.0
7,6_AAR-POS-d2a4d1df-35,AAR-POS-d2a4d1df-35,62.83,34047.05613015752,7419.781670076167,33796.295000000035,0,0.0
8,6_AAR-POS-d2a4d1df-35,AAR-POS-d2a4d1df-35,62.83,34070.44048854137,8111.702437836245,33796.295000000035,0,0.0
9,6_AAR-POS-d2a4d1df-35,AAR-POS-d2a4d1df-35,62.83,34461.50712061376,19682.989529287835,33796.295000000035,0,0.0
10,6_AAR-POS-d2a4d1df-35,AAR-POS-d2a4d1df-35,182.85,33827.54170909065,924.5601948560884,33796.295000000035,0,0.0
11,6_AAR-POS-d2a4d1df-35,AAR-POS-d2a4d1df-35,182.85,34047.08492805829,7420.633772378205,33796.295000000035,0,0.0
12,6_AAR-POS-d2a4d1df-35,AAR-POS-d2a4d1df-35,182.85,34070.567676506726,8115.4658079144665,33796.295000000035,0,0.0
13,6_AAR-POS-d2a4d1df-35,AAR-POS-d2a4d1df-35,182.85,34085.99079852648,8571.821216687953,33796.295000000035,0,0.0
14,6_AAR-POS-d2a4d1df-35,AAR-POS-d2a4d1df-35,182.85,34096.224695361256,8874.632422317914,33796.295000000035,0,0.0
15,6_AAR-POS-d2a4d1df-35,AAR-POS-d2a4d1df-35,182.85,34461.65922400869,19687.49012306393,33796.295000000035,0,0.0
