,Injection name,Compound name,Injection time,Peak mass,Error to closest theory mass (ppm),Closest theory mass,Ligand count,Relative labelling
0,31_LON-WEI-adc59df6-10,LON-WEI-adc59df6-10,20.69,33796.00282292018,8.645239954753272,33796.295000000035,0,0.0
1,31_LON-WEI-adc59df6-10,LON-WEI-adc59df6-10,20.69,33826.990581135324,908.2528465114023,33796.295000000035,0,0.0
2,31_LON-WEI-adc59df6-10,LON-WEI-adc59df6-10,20.69,34221.559557328736,9.743548414964485,34221.89300000003,1,55.95395334146507
3,31_LON-WEI-adc59df6-10,LON-WEI-adc59df6-10,20.69,34241.44156498648,571.2297968569264,34221.89300000003,1,0.0
4,31_LON-WEI-adc59df6-10,LON-WEI-adc59df6-10,77.7,33681.01463292159,3411.035649867578,33796.295000000035,0,0.0
5,31_LON-WEI-adc59df6-10,LON-WEI-adc59df6-10,77.7,33794.97690561382,39.00115045797549,33796.295000000035,0,0.0
6,31_LON-WEI-adc59df6-10,LON-WEI-adc59df6-10,77.7,33828.96347854757,966.628991359473,33796.295000000035,0,0.0
7,31_LON-WEI-adc59df6-10,LON-WEI-adc59df6-10,77.7,34221.45262541713,12.86821225535482,34221.89300000003,1,91.61941649984128
8,31_LON-WEI-adc59df6-10,LON-WEI-adc59df6-10,77.7,34244.26805106814,653.8227171742269,34221.89300000003,1,0.0
9,31_LON-WEI-adc59df6-10,LON-WEI-adc59df6-10,77.7,34266.20874088982,1294.9529381612394,34221.89300000003,1,0.0
10,31_LON-WEI-adc59df6-10,LON-WEI-adc59df6-10,77.7,34285.138145335666,1848.090207506445,34221.89300000003,1,0.0
11,31_LON-WEI-adc59df6-10,LON-WEI-adc59df6-10,77.7,34498.91461944986,4288.229140464377,34647.49100000004,2,0.0
12,31_LON-WEI-adc59df6-10,LON-WEI-adc59df6-10,197.7,33794.20531925741,61.831651742452934,33796.295000000035,0,0.0
13,31_LON-WEI-adc59df6-10,LON-WEI-adc59df6-10,197.7,33827.621930040026,926.9338559150207,33796.295000000035,0,0.0
14,31_LON-WEI-adc59df6-10,LON-WEI-adc59df6-10,197.7,34222.54921689946,19.17535360851656,34221.89300000003,1,96.20942959872563
15,31_LON-WEI-adc59df6-10,LON-WEI-adc59df6-10,197.7,34236.2350585032,419.0901567943899,34221.89300000003,1,0.0
16,31_LON-WEI-adc59df6-10,LON-WEI-adc59df6-10,197.7,34285.784841064546,1866.9873424159437,34221.89300000003,1,0.0
