,Injection name,Compound name,Injection time,Peak mass,Error to closest theory mass (ppm),Closest theory mass,Ligand count,Relative labelling
0,11_DAN-LON-a5fc619e-8,DAN-LON-a5fc619e-8,8.9,33795.644071520495,19.260350270326615,33796.295000000035,0,0.0
1,11_DAN-LON-a5fc619e-8,DAN-LON-a5fc619e-8,8.9,33828.95824634338,966.4741754487834,33796.295000000035,0,0.0
2,11_DAN-LON-a5fc619e-8,DAN-LON-a5fc619e-8,8.9,34059.5481972673,7789.409971337558,33796.295000000035,0,0.0
3,11_DAN-LON-a5fc619e-8,DAN-LON-a5fc619e-8,8.9,34078.832616736894,8360.017473420066,33796.295000000035,0,0.0
4,11_DAN-LON-a5fc619e-8,DAN-LON-a5fc619e-8,8.9,34298.03367770954,14845.966923578706,33796.295000000035,0,0.0
5,11_DAN-LON-a5fc619e-8,DAN-LON-a5fc619e-8,8.9,34473.99294915548,20052.43323729551,33796.295000000035,0,0.0
6,11_DAN-LON-a5fc619e-8,DAN-LON-a5fc619e-8,65.89,33828.731650384725,959.7694180587074,33796.295000000035,0,0.0
7,11_DAN-LON-a5fc619e-8,DAN-LON-a5fc619e-8,65.89,34048.82413006063,7472.095093873353,33796.295000000035,0,0.0
8,11_DAN-LON-a5fc619e-8,DAN-LON-a5fc619e-8,65.89,34059.30477469868,7782.2073306746415,33796.295000000035,0,0.0
9,11_DAN-LON-a5fc619e-8,DAN-LON-a5fc619e-8,65.89,34069.74708707669,8091.1853526150435,33796.295000000035,0,0.0
10,11_DAN-LON-a5fc619e-8,DAN-LON-a5fc619e-8,65.89,34101.41408450489,9028.181476841017,33796.295000000035,0,0.0
11,11_DAN-LON-a5fc619e-8,DAN-LON-a5fc619e-8,65.89,34473.56854005673,20039.8753785495,33796.295000000035,0,0.0
12,11_DAN-LON-a5fc619e-8,DAN-LON-a5fc619e-8,185.92,33828.65953699315,957.6356518700704,33796.295000000035,0,0.0
13,11_DAN-LON-a5fc619e-8,DAN-LON-a5fc619e-8,185.92,34059.30793153853,7782.300738542438,33796.295000000035,0,0.0
14,11_DAN-LON-a5fc619e-8,DAN-LON-a5fc619e-8,185.92,34069.49602984575,8083.756809606403,33796.295000000035,0,0.0
15,11_DAN-LON-a5fc619e-8,DAN-LON-a5fc619e-8,185.92,34097.759013981406,8920.03144076505,33796.295000000035,0,0.0
16,11_DAN-LON-a5fc619e-8,DAN-LON-a5fc619e-8,185.92,34470.963262152516,19962.787700618686,33796.295000000035,0,0.0
