,Injection name,Compound name,Injection time,Peak mass,Error to closest theory mass (ppm),Closest theory mass,Ligand count,Relative labelling
0,5_AAR-POS-d2a4d1df-35,AAR-POS-d2a4d1df-35,5.36,33796.02113673541,8.103351702352818,33796.295000000035,0,0.0
1,5_AAR-POS-d2a4d1df-35,AAR-POS-d2a4d1df-35,5.36,33827.36481394759,919.3260369977564,33796.295000000035,0,0.0
2,5_AAR-POS-d2a4d1df-35,AAR-POS-d2a4d1df-35,5.36,34046.558178535,12.536248511769312,34046.98500000004,1,74.68236670347072
3,5_AAR-POS-d2a4d1df-35,AAR-POS-d2a4d1df-35,5.36,34067.567594404114,604.5350096073728,34046.98500000004,1,0.0
4,5_AAR-POS-d2a4d1df-35,AAR-POS-d2a4d1df-35,5.36,34086.50936250467,1160.877020524285,34046.98500000004,1,0.0
5,5_AAR-POS-d2a4d1df-35,AAR-POS-d2a4d1df-35,5.36,34460.840024195735,2533.40428134006,34548.365000000034,3,0.0
6,5_AAR-POS-d2a4d1df-35,AAR-POS-d2a4d1df-35,62.36,33829.29131731696,976.3294265517416,33796.295000000035,0,0.0
7,5_AAR-POS-d2a4d1df-35,AAR-POS-d2a4d1df-35,62.36,34047.04020838445,1.621535193671082,34046.98500000004,1,93.8904979776109
8,5_AAR-POS-d2a4d1df-35,AAR-POS-d2a4d1df-35,62.36,34070.67928856413,695.9291274718296,34046.98500000004,1,0.0
9,5_AAR-POS-d2a4d1df-35,AAR-POS-d2a4d1df-35,62.36,34461.33469324093,2519.0861205472715,34548.365000000034,3,0.0
10,5_AAR-POS-d2a4d1df-35,AAR-POS-d2a4d1df-35,182.37,33828.532915210024,953.8890345817274,33796.295000000035,0,0.0
11,5_AAR-POS-d2a4d1df-35,AAR-POS-d2a4d1df-35,182.37,34034.19297018404,375.71696336680554,34046.98500000004,1,0.0
12,5_AAR-POS-d2a4d1df-35,AAR-POS-d2a4d1df-35,182.37,34046.89240846465,2.7195223126901777,34046.98500000004,1,92.88927419189457
13,5_AAR-POS-d2a4d1df-35,AAR-POS-d2a4d1df-35,182.37,34070.63288143482,694.5660954938159,34046.98500000004,1,0.0
14,5_AAR-POS-d2a4d1df-35,AAR-POS-d2a4d1df-35,182.37,34460.76503154713,2535.574938290175,34548.365000000034,3,0.0
