,Injection name,Compound name,Injection time,Peak mass,Error to closest theory mass (ppm),Closest theory mass,Ligand count,Relative labelling
0,24_LON-WEI-adc59df6-40,LON-WEI-adc59df6-40,16.44,33796.18589896384,3.228195167323569,33796.295000000035,0,0.0
1,24_LON-WEI-adc59df6-40,LON-WEI-adc59df6-40,16.44,34223.98962040658,4.284159629404016,34223.84300000004,1,22.6028290495963
2,24_LON-WEI-adc59df6-40,LON-WEI-adc59df6-40,73.45,33795.99240762663,8.953418515317985,33796.295000000035,0,0.0
3,24_LON-WEI-adc59df6-40,LON-WEI-adc59df6-40,73.45,33829.50720596896,982.7173649930604,33796.295000000035,0,0.0
4,24_LON-WEI-adc59df6-40,LON-WEI-adc59df6-40,73.45,34223.91756414083,2.1787191108860244,34223.84300000004,1,79.61064330790941
5,24_LON-WEI-adc59df6-40,LON-WEI-adc59df6-40,73.45,34240.61731897723,490.1354584052293,34223.84300000004,1,0.0
6,24_LON-WEI-adc59df6-40,LON-WEI-adc59df6-40,73.45,34250.02337814164,764.9748200867433,34223.84300000004,1,0.0
7,24_LON-WEI-adc59df6-40,LON-WEI-adc59df6-40,193.47,33713.346866131855,2454.3558359926665,33796.295000000035,0,0.0
8,24_LON-WEI-adc59df6-40,LON-WEI-adc59df6-40,193.47,33785.36828071125,323.31115848010927,33796.295000000035,0,0.0
9,24_LON-WEI-adc59df6-40,LON-WEI-adc59df6-40,193.47,33796.13065397827,4.86284137854207,33796.295000000035,0,0.0
10,24_LON-WEI-adc59df6-40,LON-WEI-adc59df6-40,193.47,33820.16673615648,706.3418092559726,33796.295000000035,0,0.0
11,24_LON-WEI-adc59df6-40,LON-WEI-adc59df6-40,193.47,33828.8582774324,963.5161911199905,33796.295000000035,0,0.0
12,24_LON-WEI-adc59df6-40,LON-WEI-adc59df6-40,193.47,34224.21311046245,10.814403935069837,34223.84300000004,1,65.22544396196169
13,24_LON-WEI-adc59df6-40,LON-WEI-adc59df6-40,193.47,34264.11959848601,1176.8578556760108,34223.84300000004,1,0.0
